year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,6,15,9001,NAN,RES,DES CRETES,20000,Appartement,0.0,36.0,2
2023,6,14,6154,NAN,RUE,DES REVOLUTIONS DE CORSES,20137,Appartement,0.0,49.0,2
2023,6,19,9024,NAN,AV,MARECHAL JUIN,20090,Appartement,0.0,77.0,4
2023,6,19,9009,NAN,NAN,FRATI,20000,Appartement,0.0,65.0,3
2023,5,31,5004,NAN,NAN,BOCCAJO,20137,Appartement,0.0,85.0,3
2023,5,22,5074,NAN,NAN,STRADONE,20140,Appartement,81.0,68.0,3
2023,5,22,5074,NAN,NAN,STRADONE,20140,Appartement,81.0,40.0,1
2023,5,22,5074,NAN,NAN,STRADONE,20140,Appartement,81.0,68.0,3
2023,6,20,6488,NAN,NAN,GIANZERRA,20144,Maison,796.0,100.0,4
2023,5,24,567,C,NAN,SOPRANDELLO,20124,Maison,4517.0,140.0,4
2023,5,24,567,C,NAN,SOPRANDELLO,20124,Maison,500.0,140.0,4
2023,5,31,5410,NAN,NAN,FARONE,20167,Maison,925.0,80.0,3
2023,5,31,5938,NAN,NAN,PONTONE,20144,Appartement,887.0,39.0,3
2023,5,31,5938,NAN,NAN,PONTONE,20144,Appartement,887.0,39.0,3
2023,6,12,3,NAN,AV,NAPOLEON 3,20000,Appartement,0.0,74.0,3
2023,6,15,5151,NAN,NAN,CORRI BIANCHI,20117,Maison,2340.0,160.0,7
2023,6,15,5151,NAN,NAN,CORRI BIANCHI,20117,Maison,2340.0,60.0,3
2023,5,25,6188,NAN,RUE,DU 9 SEPTEMBRE,20137,Appartement,0.0,43.0,2
2023,6,2,5831,NAN,NAN,AJA PIANA,20167,Maison,1513.0,135.0,5
2023,6,9,5385,NAN,NAN,ONDELLA,20166,Maison,1000.0,107.0,3
2023,5,31,5512,NAN,NAN,CAMPANILE,20113,Maison,600.0,96.0,3
2023,5,31,5512,NAN,NAN,CAMPANILE,20113,Maison,1400.0,96.0,3
2023,6,1,5038,NAN,NAN,FOCE,20112,Maison,123.0,42.0,3
2023,6,15,5137,NAN,NAN,CARDELLI,20116,Appartement,0.0,38.0,2
2023,6,13,9001,NAN,RES,LES HAUTS DES SANGUINAIRES,20000,Appartement,0.0,76.0,3
2023,6,8,81,NAN,CRS,SOEUR AMELIE,20100,Appartement,0.0,75.0,4
2023,5,31,5196,NAN,NAN,POLISCONO,20140,Appartement,0.0,72.0,2
2023,6,20,7,NAN,BD,FRED SCAMARONI,20000,Appartement,0.0,25.0,1
2023,6,20,7,NAN,BD,FRED SCAMARONI,20000,Appartement,0.0,80.0,3
2023,6,20,5000,NAN,NAN,QRT RENAJOLA,20137,Maison,678.0,95.0,4
2023,6,20,25,NAN,CRS,GENERAL LECLERC,20000,Appartement,0.0,99.0,4
2023,6,21,6188,NAN,RUE,DU 9 SEPTEMBRE,20137,Appartement,0.0,28.0,1
2023,6,20,5108,NAN,NAN,MACCINELLI,20150,Maison,60.0,70.0,4
2023,5,24,9001,NAN,RES,DES FLEURS,20090,Appartement,0.0,95.0,4
2023,6,16,5374,NAN,NAN,PIGNATELLO,20131,Maison,600.0,77.0,4
2023,5,25,9003,NAN,NAN,PASCIPECORA,20000,Appartement,0.0,140.0,4
2023,6,23,2,NAN,IMP,BERTIN,20000,Appartement,0.0,26.0,1
2023,6,1,5247,NAN,NAN,CONFINA,20167,Maison,961.0,50.0,3
2023,6,20,5128,NAN,NAN,TIUCCIA,20111,Appartement,0.0,31.0,2
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1000.0,56.0,2
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1973.0,56.0,2
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1973.0,46.0,2
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1973.0,150.0,4
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1000.0,46.0,2
2023,6,21,1696,B,NAN,MELA,20129,Appartement,1000.0,150.0,4
2023,6,16,5450,NAN,NAN,CALA D ORO,20145,Maison,1300.0,80.0,4
2023,6,26,9001,NAN,RTE,VITTULO-PARC ST LUCIE,20000,Appartement,0.0,33.0,1
2023,5,31,2245,F,NAN,LDT CANTONE,20137,Appartement,0.0,128.0,4
2023,6,8,9827,NAN,NAN,BARBICAJA,20000,Maison,372.0,100.0,5
2023,6,26,9558,NAN,NAN,LDT SANTA GIULIA,20137,Appartement,0.0,38.0,2
2023,6,21,5016,NAN,NAN,TIUCCIA,20111,Appartement,0.0,46.0,2
2023,6,23,5549,NAN,NAN,NEBBIAJO,20166,Maison,800.0,86.0,3
2023,6,2,9002,NAN,AV,DE VERDUN,20000,Appartement,0.0,26.0,1
2023,6,21,9001,NAN,RES,JARDINS DE L EMPEREUR,20000,Appartement,0.0,54.0,3
2023,6,21,9001,NAN,RES,JARDINS DE L EMPEREUR,20000,Appartement,0.0,59.0,3
2023,5,30,5138,A,NAN,MARINCAGGI,20166,Maison,2330.0,155.0,4
2023,5,31,9011,NAN,AV,DE VERDUN,20000,Appartement,0.0,57.0,2
2023,6,8,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,84.0,4
2023,5,15,9317,NAN,NAN,LDT ROUTE DE PALOMBAJA,20137,Maison,1380.0,41.0,2
2023,5,30,5401,NAN,VGE,DE TERRA BELLA,20166,Appartement,0.0,49.0,3
2023,5,31,9995,NAN,RES,DU PARC 2,20167,Appartement,0.0,34.0,2
2023,6,27,9001,NAN,RES,DES ILES LE SICILE,20000,Appartement,0.0,21.0,1
2023,5,31,9002,NAN,NAN,LES BARRAQUES,20090,Maison,930.0,95.0,3
2023,6,20,,NAN,RUE,MARECHAL JUIN SAN BATTISTU,20137,Appartement,0.0,59.0,3
2023,6,2,4,NAN,NAN,FONTANA,20137,Maison,2776.0,298.0,6
2023,6,2,4,NAN,NAN,FONTANA,20137,Maison,500.0,298.0,6
2023,6,26,241,NAN,NAN,PASCIALELLA SOPRANA,20100,Maison,350.0,63.0,3
2023,6,16,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,88.0,4
2023,6,20,212,NAN,RUE,LECCIOLA,20100,Appartement,0.0,40.0,2
2023,6,15,9001,NAN,RES,AMAZONIA AVE MONT THABOR,20090,Appartement,0.0,99.0,5
2023,6,16,9014,NAN,RTE,VITTULO-PARC ST LUCIE,20000,Appartement,0.0,71.0,3
2023,6,19,1,NAN,RES,DE TOURISME ALBA ROSSA,20140,Appartement,0.0,33.0,2
2023,6,28,5048,NAN,NAN,MAGGIONE,20160,Maison,273.0,86.0,6
2023,6,20,9001,NAN,RES,EMPIRE FINOSELLO,20090,Appartement,0.0,82.0,3
2023,6,20,20,NAN,NAN,BAIE DE PINARELLO,20144,Maison,2000.0,89.0,3
2023,5,31,5007,NAN,NAN,ECCICA,20117,Maison,355.0,180.0,8
2023,6,22,5000,NAN,NAN,SAPARA DELLA PAGLIA,20131,Maison,1428.0,160.0,5
2023,6,15,,NAN,NAN,FORNACCIA,20167,Maison,1665.0,204.0,3
2023,6,15,9002,NAN,RES,COLLINES PIETRALBA II,20090,Appartement,0.0,100.0,4
2023,6,5,10,NAN,BD,MASSERIA,20000,Appartement,0.0,90.0,4
2023,6,22,32,NAN,PARC,BERTHAULT,20000,Appartement,0.0,39.0,2
2023,6,14,9043,NAN,CHE,D ALZO DI LEVA,20090,Appartement,0.0,71.0,3
2023,6,28,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,65.0,3
2023,6,28,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,78.0,4
2023,6,19,5108,NAN,NAN,ISOLELLA,20166,Maison,191.0,74.0,3
2023,6,27,9001,NAN,NAN,HAMEAUX DE PROPRIANO,20110,Maison,0.0,40.0,2
2023,6,20,5039,NAN,NAN,SCARPA,20164,Appartement,0.0,48.0,2
2023,6,29,5543,NAN,NAN,SUARTONE,20169,Maison,2541.0,60.0,2
2023,6,21,9005,NAN,NAN,VISCICONI,20137,Appartement,0.0,55.0,3
2023,6,21,9005,NAN,NAN,VISCICONI,20137,Appartement,0.0,34.0,3
2023,6,29,9001,NAN,CHE,SCIERIE ST JOSEPH,20090,Appartement,0.0,50.0,2
2023,6,26,9002,NAN,AV,DE VERDUN,20000,Appartement,0.0,96.0,4
2023,6,28,4,NAN,AV,PRESIDENT KENNEDY,20090,Appartement,0.0,65.0,3
2023,6,26,1,B,RES,PARC LUCIE BAT FENO,20000,Appartement,0.0,55.0,3
2023,7,3,9001,NAN,RES,LES JARDINS DE CARMINO,20000,Appartement,0.0,137.0,4
2023,6,28,2799,F,NAN,GALATA,20130,Appartement,0.0,42.0,2
2023,6,28,2799,F,NAN,GALATA,20130,Appartement,0.0,42.0,2
2023,6,28,5,NAN,BD,FRANCOIS SALINI,20000,Appartement,0.0,74.0,3
2023,6,28,6,NAN,RUE,SAINTE LUCIE,20000,Appartement,0.0,62.0,3
2023,6,22,5176,NAN,NAN,PARC SAMPIERO,20118,Maison,0.0,87.0,3
2023,6,29,4,NAN,RUE,COLONNA CESARI,20137,Appartement,0.0,24.0,1
2023,6,29,11,NAN,BD,FRED SCAMARONI,20000,Appartement,0.0,31.0,1
2023,6,29,5109,NAN,NAN,OGLIASTRO,20138,Maison,0.0,157.0,7
2023,6,19,5108,NAN,NAN,ISOLELLA,20166,Maison,191.0,74.0,3
2023,6,28,5829,NAN,NAN,SCUMUNDACCIA,20167,Maison,1616.0,99.0,3
2023,6,23,5012,NAN,NAN,CANALE,20160,Maison,0.0,20.0,1
2023,5,30,9003,NAN,NAN,LDT FASCIATO,20137,Maison,1550.0,100.0,4
2023,5,30,9003,NAN,NAN,LDT FASCIATO,20137,Maison,447.0,100.0,4
2023,6,29,,NAN,RES,CARRE BODICCIONE,20090,Appartement,0.0,45.0,2
2023,6,22,5111,NAN,NAN,LDT ARUTOLI,20137,Appartement,0.0,78.0,3
2023,6,27,9004,NAN,RUE,BIANCAMARIA AMANDIERS,20090,Appartement,0.0,67.0,4
2023,6,16,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,64.0,3
2023,7,3,5325,NAN,NAN,GIARDINO,20166,Maison,1000.0,91.0,4
2023,7,3,5325,NAN,NAN,GIARDINO,20166,Maison,1000.0,91.0,4
2023,7,6,5626,NAN,NAN,CIPINIELLO,20113,Appartement,0.0,70.0,3
2023,7,6,5626,NAN,NAN,CIPINIELLO,20113,Appartement,0.0,22.0,1
2023,6,28,5037,NAN,NAN,ROMBELLA,20116,Maison,95.0,38.0,3
2023,6,26,5093,NAN,NAN,FORNELLI,20160,Maison,670.0,50.0,2
2023,6,30,89,NAN,QUAI,JEROME COMPARETTI,20169,Appartement,0.0,43.0,1
2023,7,6,5349,D,NAN,BRANCUCCIO,20169,Appartement,0.0,78.0,4
2023,7,4,2799,F,NAN,GALATA,20130,Appartement,0.0,42.0,2
2023,7,4,2799,F,NAN,GALATA,20130,Appartement,0.0,42.0,2
2023,6,13,9040,NAN,RUE,DE CANDIA,20090,Maison,994.0,110.0,4
2023,6,30,5026,NAN,NAN,SAINTE MARIE,20190,Maison,55.0,108.0,5
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,620.0,48.0,3
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,1000.0,48.0,3
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,1000.0,48.0,3
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,1000.0,48.0,3
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,620.0,48.0,3
2023,6,14,5115,NAN,NAN,MUCHIASPRO,20137,Appartement,620.0,48.0,3
2023,6,8,9043,NAN,CHE,D ALZO DI LEVA,20090,Appartement,0.0,85.0,4
2023,6,26,6283,NAN,NAN,BAIE DE PINARELLO,20144,Appartement,372.0,45.0,2
2023,6,26,6283,NAN,NAN,BAIE DE PINARELLO,20144,Appartement,372.0,45.0,2
2023,6,26,6283,NAN,NAN,BAIE DE PINARELLO,20144,Appartement,372.0,45.0,2
2023,6,26,6283,NAN,NAN,BAIE DE PINARELLO,20144,Appartement,372.0,45.0,2
2023,6,28,5060,NAN,NAN,CASEVECCHIE,20163,Appartement,0.0,16.0,1
2023,6,28,5060,NAN,NAN,CASEVECCHIE,20163,Appartement,0.0,48.0,4
2023,6,27,6,NAN,NAN,LDT PIETRA LUNGA SALVINI,20137,Maison,0.0,37.0,2
2023,6,29,5382,NAN,NAN,CONTRAMURATA,20135,Maison,90.0,42.0,3
2023,6,7,9009,NAN,TSSE,MICHAUD-LE CINARCA,20090,Appartement,0.0,54.0,3
2023,6,20,9136,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,68.0,3
2023,6,20,9011,NAN,RTE,DU VITTULO,20000,Appartement,0.0,51.0,2
2023,6,21,5001,NAN,RES,PETRA DI MARE 2 AV ML JUIN,20090,Appartement,0.0,55.0,3
2023,6,9,6253,NAN,NAN,ARMENTAJO,20137,Appartement,0.0,75.0,3
2023,7,10,469,B,NAN,SAN BASTIANO,20100,Appartement,0.0,71.0,3
2023,6,15,9641,NAN,NAN,PRATO DI SALA,20129,Maison,1070.0,109.0,5
2023,6,28,1,NAN,ALL,DES LAURIERS ROSES,20166,Maison,2577.0,280.0,11
2023,6,28,1,NAN,ALL,DES LAURIERS ROSES,20166,Maison,2577.0,70.0,3
2023,6,28,1,NAN,ALL,DES LAURIERS ROSES,20166,Maison,1500.0,280.0,11
2023,6,28,1,NAN,ALL,DES LAURIERS ROSES,20166,Maison,1500.0,70.0,3
2023,6,30,15,B,NAN,LDT SANTA GIULIA,20137,Maison,448.0,114.0,4
2023,6,26,5196,NAN,NAN,PERETTO,20132,Maison,106.0,65.0,3
2023,7,4,9030,NAN,RTE,SAINT JOSEPH,20090,Appartement,0.0,59.0,3
2023,6,23,5212,NAN,NAN,ACQUA DI MARIA,20132,Maison,261.0,126.0,5
2023,6,14,5225,A,NAN,TIGHIALI,20131,Maison,4000.0,150.0,5
2023,6,14,5225,A,NAN,TIGHIALI,20131,Maison,1000.0,150.0,5
2023,7,7,8,NAN,CHE,DES CYPRES,20000,Appartement,0.0,85.0,4
2023,6,22,5187,NAN,NAN,SAN GIORGIO,20128,Maison,280.0,84.0,4
2023,6,15,5092,NAN,NAN,COLLO SOTTANO,20121,Maison,154.0,49.0,2
2023,6,20,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,41.0,2
2023,6,13,5118,NAN,NAN,MARINE,20167,Maison,2027.0,103.0,4
2023,7,3,9053,NAN,RUE,MARECHAL LYAUTEY,20090,Appartement,0.0,55.0,2
2023,7,3,5151,NAN,NAN,CASARIMACCIO,20167,Maison,159.0,88.0,4
2023,7,3,5151,NAN,NAN,CASARIMACCIO,20167,Maison,1381.0,88.0,4
2023,6,19,5585,NAN,NAN,FONTANACCIA,20167,Maison,1032.0,92.0,3
2023,6,27,35,NAN,NAN,FERRANDO,20167,Appartement,0.0,69.0,3
2023,6,29,5111,NAN,NAN,RIGNOSA,20117,Maison,279.0,120.0,4
2023,7,6,1,NAN,AV,BEVERINI-VICO,20000,Appartement,0.0,25.0,1
2023,6,29,5663,NAN,NAN,PETINELLO,20166,Maison,500.0,95.0,4
2023,6,29,5663,NAN,NAN,PETINELLO,20166,Maison,1343.0,95.0,4
2023,6,28,9014,NAN,NAN,BALESTRINO,20000,Maison,500.0,18.0,1
2023,6,28,9014,NAN,NAN,BALESTRINO,20000,Maison,1705.0,142.0,3
2023,6,28,9014,NAN,NAN,BALESTRINO,20000,Maison,1705.0,18.0,1
2023,6,28,9014,NAN,NAN,BALESTRINO,20000,Maison,500.0,142.0,3
2023,6,28,4,NAN,RUE,DOCTEUR VERSINI,20000,Appartement,0.0,62.0,3
2023,7,5,5340,NAN,NAN,FENAJO ET ABATINO,20112,Appartement,0.0,32.0,2
2023,6,30,5090,NAN,NAN,FILLARE,20170,Appartement,0.0,35.0,2
2023,7,4,5117,NAN,NAN,ZONZA,20124,Appartement,0.0,35.0,1
2023,6,30,5885,NAN,NAN,SANTA BARBARA,20100,Maison,462.0,80.0,3
2023,6,30,5090,NAN,NAN,FILLARE,20170,Appartement,0.0,35.0,2
2023,7,7,5,B,RTE,DE LA CORNICHE,20110,Appartement,0.0,57.0,3
2023,7,4,16,NAN,NAN,FALATTE,20169,Maison,3509.0,280.0,6
2023,7,4,16,NAN,NAN,FALATTE,20169,Maison,1000.0,280.0,6
2023,7,3,,NAN,RES,CARRE BODICCIONE,20090,Appartement,0.0,66.0,3
2023,6,22,19,NAN,LOT,COLLINES DU SCUDO,20000,Maison,500.0,180.0,5
2023,6,22,19,NAN,LOT,COLLINES DU SCUDO,20000,Maison,915.0,180.0,5
2023,7,13,463,NAN,NAN,SAN BASTIANO,20100,Appartement,0.0,35.0,1
2023,6,29,9291,NAN,NAN,LDT CALA D ORO,20137,Maison,810.0,184.0,6
2023,6,29,9291,NAN,NAN,LDT CALA D ORO,20137,Maison,1150.0,184.0,6
2023,7,11,9043,NAN,RES,JARDINS AJACCIO RTE ALATA,20090,Maison,0.0,70.0,3
2023,6,22,21,NAN,NAN,COSTA GELATA,20146,Maison,948.0,181.0,8
2023,6,22,21,NAN,NAN,COSTA GELATA,20146,Maison,500.0,181.0,8
2023,7,11,9001,NAN,RES,LOGIS DE L AQUEDUC MEZZAVI,20167,Appartement,0.0,70.0,3
2023,6,19,5940,NAN,NAN,TRENAGHIATTA,20166,Appartement,0.0,27.0,1
2023,6,30,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,64.0,3
2023,6,21,5035,NAN,NAN,GROSSA,20100,Appartement,0.0,50.0,2
2023,6,22,9011,NAN,AV,DE VERDUN,20000,Appartement,0.0,90.0,4
2023,6,22,16,NAN,RUE,HYACINTHE CAMPIGLIA,20000,Appartement,0.0,60.0,3
2023,6,22,9001,NAN,RES,EMPIRE FINOSELLO,20090,Appartement,0.0,92.0,4
2023,7,12,85,NAN,CRS,NAPOLEON,20090,Appartement,0.0,114.0,4
2023,7,12,4,NAN,BD,PUGLIESI CONTI,20000,Appartement,0.0,53.0,3
2023,7,12,9035,NAN,NAN,QUR ASPRETTO,20090,Appartement,0.0,40.0,1
2023,6,30,521,NAN,NAN,CASACIE,20166,Maison,1109.0,149.0,5
2023,7,17,5001,NAN,NAN,SORNAGONE,20129,Maison,1529.0,140.0,6
2023,7,4,5376,NAN,NAN,CHIOSELLI,20118,Appartement,0.0,30.0,1
2023,6,29,5,NAN,AV,NAPOLEON 3,20000,Appartement,0.0,27.0,1
2023,7,10,19,A,CRS,NAPOLEON,20000,Appartement,0.0,56.0,2
2023,7,13,9044,NAN,NAN,MANICOLA VECCHIA,20167,Maison,710.0,110.0,4
2023,7,3,9001,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,82.0,3
2023,6,30,5760,NAN,NAN,BUTTACIOLO,20146,Maison,1000.0,105.0,4
2023,6,30,5760,NAN,NAN,BUTTACIOLO,20146,Maison,524.0,105.0,4
2023,6,30,9001,NAN,RTE,DU VITTULO,20000,Appartement,411.0,78.0,3
2023,6,30,9001,NAN,RTE,DU VITTULO,20000,Appartement,411.0,100.0,3
2023,6,30,6079,NAN,CHE,D'AGNAREDDA,20137,Appartement,0.0,49.0,2
2023,6,30,6079,NAN,CHE,D'AGNAREDDA,20137,Appartement,0.0,49.0,2
2023,6,20,9001,NAN,NAN,DOM DE BELLA VISTA,20137,Appartement,0.0,32.0,1
2023,7,4,5147,NAN,NAN,PIANA,20115,Maison,23.0,36.0,1
2023,6,22,223,NAN,NAN,PIETRALBA,20090,Appartement,0.0,53.0,2
2023,6,19,9001,NAN,RES,LE PARC DE LA CHENAIE,20090,Appartement,0.0,68.0,3
2023,6,30,129,NAN,RUE,VALERE PERETTI DELLA ROCCA,20100,Appartement,535.0,110.0,3
2023,6,30,129,NAN,RUE,VALERE PERETTI DELLA ROCCA,20100,Appartement,535.0,70.0,2
2023,7,4,14,NAN,AV,JEAN JAURES,20100,Appartement,0.0,71.0,3
2023,7,3,5052,NAN,NAN,TAFONE,20114,Maison,218.0,74.0,3
2023,7,5,5662,NAN,NAN,ALZETTA TONDA,20137,Maison,0.0,80.0,3
2023,6,26,5013,NAN,NAN,CARCOPINO,20167,Maison,72.0,78.0,4
2023,6,30,9001,NAN,RES,JARDINS DE L EMPEREUR,20000,Appartement,0.0,39.0,2
2023,7,12,,NAN,NAN,CAPONE,20134,Maison,465.0,80.0,3
2023,7,13,5028,NAN,NAN,CRUCCIATE,20160,Appartement,0.0,30.0,1
2023,7,13,97,NAN,CRS,NAPOLEON,20090,Appartement,0.0,90.0,4
2023,7,13,6,NAN,NAN,NOVALA,20121,Maison,34.0,85.0,7
2023,7,18,5410,NAN,RES,DU PARC 1,20167,Appartement,0.0,40.0,2
2023,7,5,5401,NAN,VGE,DE TERRA BELLA,20166,Appartement,0.0,49.0,3
2023,7,6,5708,NAN,LOT,COLLINE DES FLEURS,20166,Maison,928.0,155.0,7
2023,7,7,3,NAN,VC,SAINT-JEAN,20090,Appartement,0.0,80.0,3
2023,7,6,5117,NAN,NAN,CARO ANTONELLO,20117,Maison,140.0,56.0,2
2023,7,5,5228,A,NAN,TEGHIALI,20131,Maison,3483.0,69.0,3
2023,7,5,5228,A,NAN,TEGHIALI,20131,Maison,18.0,69.0,3
2023,6,26,6485,NAN,RTE,D ARCA,20137,Appartement,0.0,106.0,4
2023,6,22,13,NAN,BD,FRED SCAMARONI,20000,Appartement,0.0,30.0,1
2023,6,30,5150,NAN,NAN,STAGNO TONDO,20166,Appartement,0.0,32.0,2
2023,7,3,5642,NAN,NAN,MARTINETTI,20130,Maison,563.0,109.0,4
2023,7,10,9001,NAN,NAN,QRT VIGNA DELLO STAGNO,20137,Appartement,0.0,64.0,3
2023,7,18,9271,NAN,RES,MARINA DI FIORI,20137,Maison,1200.0,130.0,5
2023,7,3,6657,NAN,NAN,LDT MATONARA,20137,Appartement,0.0,65.0,3
2023,6,5,6002,NAN,NAN,ALZETO,20137,Maison,0.0,300.0,6
2023,6,29,5587,NAN,NAN,PUGIALE,20167,Maison,1021.0,87.0,4
2023,7,13,5054,NAN,NAN,CAPO SOTTANO,20150,Appartement,0.0,54.0,2
2023,7,13,9105,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,76.0,3
2023,7,24,5166,NAN,NAN,RIVENTOSA,20136,Maison,67.0,64.0,3
2023,6,30,6119,NAN,NAN,QRT CORBA,20137,Maison,967.0,107.0,4
2023,6,30,,NAN,RES,LE VIVALDI 2,20090,Appartement,0.0,23.0,1
2023,7,24,5104,NAN,NAN,MACANACCIO,20140,Appartement,0.0,85.0,4
2023,7,6,5390,NAN,NAN,FORNACE,20166,Maison,0.0,100.0,4
2023,7,17,9035,NAN,NAN,QUR ASPRETTO,20090,Appartement,0.0,64.0,2
2023,7,12,9558,NAN,NAN,LDT SANTA GIULIA,20137,Appartement,0.0,53.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1783.0,40.0,2
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1783.0,42.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1783.0,42.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1783.0,48.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1000.0,40.0,2
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1000.0,42.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1000.0,42.0,3
2023,7,17,9267,NAN,VC,LDT PEZZA CARDO,20137,Appartement,1000.0,48.0,3
2023,7,17,5346,NAN,NAN,VANDOLACCIO,20122,Maison,36.0,25.0,1
2023,7,12,2,NAN,RUE,GENERAL LEVIE,20000,Appartement,0.0,75.0,3
2023,7,13,6,NAN,RUE,BORGO,20137,Maison,114.0,57.0,4
2023,7,19,9486,NAN,NAN,LDT ARUTOLI,20137,Maison,380.0,90.0,4
2023,6,26,8,NAN,RUE,PROSPER MERIMEE,20000,Appartement,0.0,126.0,4
2023,7,13,5999,NAN,NAN,SORNAGONE,20129,Maison,1000.0,159.0,5
2023,7,13,5999,NAN,NAN,SORNAGONE,20129,Maison,1199.0,159.0,5
2023,7,13,9094,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,67.0,3
2023,7,13,1,NAN,AV,PASCAL PAOLI,20000,Appartement,0.0,60.0,5
2023,7,19,9,NAN,CRS,GENERAL LECLERC,20000,Appartement,0.0,122.0,4
2023,7,20,1,NAN,RUE,ELIE EXIGA,20090,Appartement,0.0,54.0,3
2023,7,12,5013,NAN,NAN,GUIGLIAZZA,20121,Maison,228.0,140.0,6
2023,7,12,9021,NAN,RUE,MARECHAL LYAUTEY,20090,Appartement,0.0,108.0,4
2023,7,20,6187,NAN,CHE,D'AGNAREDDA,20137,Appartement,0.0,48.0,2
2023,7,11,47,NAN,NAN,LORETO,20090,Maison,0.0,120.0,5
2023,6,17,5461,NAN,NAN,ROSO MARINO,20145,Maison,22162.0,90.0,3
2023,6,17,5461,NAN,NAN,ROSO MARINO,20145,Maison,10000.0,90.0,3
2023,7,13,5468,NAN,NAN,COTINIETTO,20167,Maison,1000.0,128.0,5
2023,7,13,5468,NAN,NAN,COTINIETTO,20167,Maison,1000.0,70.0,2
2023,7,13,5468,NAN,NAN,COTINIETTO,20167,Maison,2358.0,128.0,5
2023,7,13,5468,NAN,NAN,COTINIETTO,20167,Maison,2358.0,70.0,2
2023,7,11,5022,NAN,NAN,SANTA LUCIA,20112,Appartement,0.0,63.0,4
2023,7,12,9001,NAN,RES,DES GOLFES SAINT FLORENT,20090,Appartement,0.0,93.0,4
2023,7,12,5699,NAN,NAN,SORBELLA,20166,Appartement,0.0,62.0,2
2023,7,25,10,NAN,RUE,DOC DELL PELLEGRINO,20090,Appartement,0.0,105.0,4
2023,7,25,3,NAN,VC,SAINT-JEAN,20090,Appartement,0.0,98.0,4
2023,7,10,5196,NAN,NAN,POGGIO,20112,Maison,95.0,120.0,4
2023,7,11,5052,NAN,NAN,CONVENTO,20132,Maison,62.0,101.0,4
2023,7,12,5014,NAN,NAN,SCAGLIONE,20132,Maison,67.0,44.0,3
2023,7,10,9018,NAN,AV,DOCT NOEL FRANCHINI,20090,Appartement,0.0,74.0,3
2023,7,17,5669,NAN,NAN,LA TUSCIA,20167,Appartement,720.0,113.0,4
2023,7,17,5669,NAN,NAN,LA TUSCIA,20167,Maison,720.0,113.0,3
2023,7,11,9001,NAN,RUE,DE LA FONTAINE D AJACCIO,20000,Appartement,0.0,63.0,3
2023,6,29,9038,NAN,RUE,MAURICE CHOURY,20000,Appartement,0.0,55.0,2
2023,7,17,5220,NAN,NAN,CARDICCIA,20111,Appartement,0.0,42.0,2
2023,7,25,5699,NAN,NAN,GURGAZO,20169,Maison,977.0,25.0,2
2023,7,25,5699,NAN,NAN,GURGAZO,20169,Maison,977.0,63.0,3
2023,7,25,5699,NAN,NAN,GURGAZO,20169,Maison,1000.0,25.0,2
2023,7,25,5699,NAN,NAN,GURGAZO,20169,Maison,1000.0,63.0,3
2023,7,26,5391,NAN,NAN,FORELLA,20167,Maison,1047.0,138.0,5
2023,7,21,5446,NAN,LOT,FOSSI,20137,Maison,0.0,162.0,5
2023,7,22,2178,F,NAN,ALZETO,20144,Maison,812.0,100.0,4
2023,7,27,5293,NAN,NAN,TEGHI,20166,Maison,1832.0,80.0,3
2023,7,25,5766,NAN,NAN,ALIVELLA,20129,Maison,1493.0,99.0,4
